Location,Trial_Group,Subset,Pedigree,REP,YLD,H2O
LOC5,TG05,TG05A,POP5_IND_205,1,61.33503266,21.88
LOC5,TG05,TG05A,POP5_IND_239,1,88.73665764,22.02
LOC5,TG05,TG05A,POP5_IND_47,1,,27.43
LOC5,TG05,TG05B,CHECK1,1,93.03807551,19.96
LOC5,TG05,TG05B,POP1_IND_55,1,108.0133822,23.03
LOC5,TG05,TG05B,POP2_IND_45,1,112.6334236,22.2
LOC5,TG05,TG05B,POP4_IND_132,1,129.8390951,19.15
LOC5,TG05,TG05B,POP4_IND_173,1,65.31782699,17.3
LOC5,TG05,TG05B,POP4_IND_204,1,95.90568743,16.77
LOC5,TG05,TG05B,POP4_IND_34,1,86.82491636,17.53
LOC5,TG05,TG05B,POP5_IND_10,1,92.71945197,21.03
LOC5,TG05,TG05B,POP5_IND_166,1,109.4471882,20.35
LOC5,TG05,TG05B,POP5_IND_299,1,63.40608571,20.68
LOC5,TG05,TG05B,POP5_IND_67,1,114.8637884,21.18
LOC5,TG05,TG05C,CHECK1,1,71.69029791,20.27
LOC5,TG05,TG05C,CHECK2,1,,22.42
LOC5,TG05,TG05C,POP3_IND_5,1,,22.7
LOC5,TG05,TG05C,POP4_IND_133,1,,17.23
LOC5,TG05,TG05C,POP4_IND_180,1,91.76358133,17.63
LOC5,TG05,TG05C,POP4_IND_205,1,89.85184005,20.24
LOC5,TG05,TG05C,POP4_IND_254,1,,22.5
LOC5,TG05,TG05C,POP4_IND_40,1,,17.65
LOC5,TG05,TG05C,POP5_IND_12,1,,22.92
LOC5,TG05,TG05C,POP5_IND_171,1,136.0522543,17.98
LOC5,TG05,TG05C,POP5_IND_209,1,,17.81
LOC5,TG05,TG05C,POP5_IND_320,1,,17.65
LOC5,TG05,TG05D,CHECK2,1,130.635654,18.48
LOC5,TG05,TG05D,POP1_IND_83,1,76.31033933,18.92
LOC5,TG05,TG05D,POP2_IND_81,1,128.0866656,19.88
LOC5,TG05,TG05D,POP4_IND_141,1,131.7508364,19.56
LOC5,TG05,TG05D,POP4_IND_187,1,128.4052892,17.06
LOC5,TG05,TG05D,POP4_IND_2,1,101.3222877,23.59
LOC5,TG05,TG05D,POP4_IND_215,1,142.9026605,19.15
LOC5,TG05,TG05D,POP4_IND_90,1,78.70001593,16.46
LOC5,TG05,TG05D,POP5_IND_214,1,115.3417238,18.55
LOC5,TG05,TG05E,CHECK1,1,,20.96
LOC5,TG05,TG05E,CHECK2,1,,21.13
LOC5,TG05,TG05E,POP1_IND_20,1,80.61175721,26.43
LOC5,TG05,TG05E,POP1_IND_99,1,,23.78
LOC5,TG05,TG05E,POP2_IND_89,1,92.71945197,23.3
LOC5,TG05,TG05E,POP4_IND_193,1,,14.49
LOC5,TG05,TG05E,POP4_IND_218,1,60.21985025,20.12
LOC5,TG05,TG05E,POP4_IND_56,1,86.82491636,21.28
LOC5,TG05,TG05E,POP4_IND_7,1,64.20264458,17.73
LOC5,TG05,TG05E,POP4_IND_96,1,,21.09
LOC5,TG05,TG05E,POP5_IND_123,1,60.69778557,22.21
LOC5,TG05,TG05E,POP5_IND_179,1,70.89373905,21.62
LOC5,TG05,TG05E,POP5_IND_215,1,,24.78
LOC5,TG05,TG05E,POP5_IND_31,1,70.89373905,19.5
LOC5,TG06,TG06A,CHECK1,1,102.2781584,18.29
LOC5,TG06,TG06A,CHECK2,1,160.5862673,17.05
LOC5,TG06,TG06A,CHECK2,2,124.1038713,18.59
LOC5,TG06,TG06A,POP1_IND_100,1,84.91317508,19.92
LOC5,TG06,TG06A,POP1_IND_21,1,102.1188466,20.18
LOC5,TG06,TG06A,POP2_IND_118,1,119.3245181,17.93
LOC5,TG06,TG06A,POP4_IND_10,1,76.78827465,16.45
LOC5,TG06,TG06A,POP4_IND_143,1,122.5107535,18.02
LOC5,TG06,TG06A,POP4_IND_194,1,82.68281026,13.83
LOC5,TG06,TG06A,POP4_IND_220,1,66.91094472,20.35
LOC5,TG06,TG06A,POP4_IND_61,1,86.98422813,19.84
LOC5,TG06,TG06A,POP4_IND_98,1,115.6603473,19.96
LOC5,TG06,TG06A,POP5_IND_128,1,137.1674367,19.42
LOC5,TG06,TG06A,POP5_IND_194,1,84.75386331,16.01
LOC5,TG06,TG06A,POP5_IND_217,1,132.706707,19.89
LOC5,TG06,TG06A,POP5_IND_33,1,106.738888,16.98
LOC5,TG06,TG06B,CHECK1,1,92.71945197,18.55
LOC5,TG06,TG06B,CHECK2,1,100.3664171,18.82
LOC5,TG06,TG06B,CHECK2,2,97.97674048,20.02
LOC5,TG06,TG06B,POP1_IND_107,1,,20.18
LOC5,TG06,TG06B,POP1_IND_31,1,60.06053847,19.26
LOC5,TG06,TG06B,POP2_IND_122,1,120.2803887,21.01
LOC5,TG06,TG06B,POP4_IND_101,1,98.13605225,15.56
LOC5,TG06,TG06B,POP4_IND_11,1,93.83463438,18.73
LOC5,TG06,TG06B,POP4_IND_145,1,,15.6
LOC5,TG06,TG06B,POP4_IND_195,1,108.0133822,15.94
LOC5,TG06,TG06B,POP4_IND_226,1,75.03584515,17.77
LOC5,TG06,TG06B,POP4_IND_70,1,111.9961765,16.1
LOC5,TG06,TG06B,POP5_IND_132,1,117.5720886,16.7
LOC5,TG06,TG06B,POP5_IND_196,1,87.30285168,16.33
LOC5,TG06,TG06B,POP5_IND_220,1,77.42552175,16.58
LOC5,TG06,TG06B,POP5_IND_35,1,94.94981679,14.62
LOC5,TG06,TG06C,CHECK1,1,146.088896,18.2
LOC5,TG06,TG06C,CHECK2,1,122.6700653,19.98
LOC5,TG06,TG06C,CHECK2,2,96.22431098,18.49
LOC5,TG06,TG06C,POP1_IND_121,1,100.8443524,17.83
LOC5,TG06,TG06C,POP1_IND_40,1,106.738888,15.56
LOC5,TG06,TG06C,POP2_IND_152,1,104.1898996,22.86
LOC5,TG06,TG06C,POP4_IND_105,1,122.3514418,19.48
LOC5,TG06,TG06C,POP4_IND_14,1,,14.65
LOC5,TG06,TG06C,POP4_IND_151,1,125.0597419,15.69
LOC5,TG06,TG06C,POP4_IND_200,1,125.5376772,16.65
LOC5,TG06,TG06C,POP4_IND_232,1,104.9864585,17.13
LOC5,TG06,TG06C,POP4_IND_74,1,139.716425,19.77
LOC5,TG06,TG06C,POP5_IND_138,1,103.5526525,19.92
LOC5,TG06,TG06C,POP5_IND_202,1,124.1038713,20.83
LOC5,TG06,TG06C,POP5_IND_222,1,112.9520472,18.32
LOC5,TG06,TG06C,POP5_IND_39,1,119.6431416,19.88
LOC5,TG06,TG06D,CHECK1,1,122.0328182,18.15
LOC5,TG06,TG06D,CHECK2,1,117.7314004,18.82
LOC5,TG06,TG06D,CHECK2,2,129.201848,19.45
LOC5,TG06,TG06D,POP1_IND_125,1,74.07997451,21.12
LOC5,TG06,TG06D,POP1_IND_48,1,80.61175721,20.59
LOC5,TG06,TG06D,POP2_IND_196,1,108.3320057,22.63
LOC5,TG06,TG06D,POP4_IND_124,1,93.83463438,17.02
LOC5,TG06,TG06D,POP4_IND_15,1,107.0575116,14.99
LOC5,TG06,TG06D,POP4_IND_154,1,86.66560459,16.05
LOC5,TG06,TG06D,POP4_IND_202,1,100.5257289,16.2
LOC5,TG06,TG06D,POP4_IND_240,1,61.97227975,15.52
LOC5,TG06,TG06D,POP4_IND_79,1,104.9864585,16.82
LOC5,TG06,TG06D,POP5_IND_159,1,95.90568743,21.3
LOC5,TG06,TG06D,POP5_IND_204,1,78.22208061,15.64
LOC5,TG06,TG06D,POP5_IND_224,1,111.1996177,19.74
LOC5,TG06,TG06D,POP5_IND_44,1,,18.54
LOC5,TG06,TG06E,CHECK1,1,150.3903138,19.44
LOC5,TG06,TG06E,CHECK2,1,140.1943604,20.87
LOC5,TG06,TG06E,CHECK2,2,134.7777601,18.67
LOC5,TG06,TG06E,POP1_IND_42,1,109.1285646,15.56
LOC5,TG06,TG06E,POP1_IND_71,1,117.4127768,19.64
LOC5,TG06,TG06E,POP1_IND_85,1,146.7261431,18.54
LOC5,TG06,TG06E,POP3_IND_82,1,113.9079178,19.94
LOC5,TG06,TG06E,POP4_IND_129,1,115.182412,18.38
LOC5,TG06,TG06E,POP4_IND_152,1,99.09192289,15.22
LOC5,TG06,TG06E,POP4_IND_168,1,109.7658117,15.8
LOC5,TG06,TG06E,POP4_IND_172,1,125.3783655,17.79
LOC5,TG06,TG06E,POP4_IND_175,1,125.8563008,18.57
LOC5,TG06,TG06E,POP4_IND_176,1,101.800223,17.98
LOC5,TG06,TG06E,POP4_IND_44,1,124.9004301,20.09
LOC5,TG06,TG06E,POP4_IND_80,1,135.4150072,16.95
LOC5,TG06,TG06E,POP5_IND_81,1,108.6506293,16.51
LOC5,TG07,TG07A,CHECK1,1,146.4075195,17.19
LOC5,TG07,TG07A,CHECK2,1,111.0403059,20.91
LOC5,TG07,TG07A,POP1_IND_106,1,81.08969253,20.02
LOC5,TG07,TG07A,POP1_IND_27,1,148.6378843,19
LOC5,TG07,TG07A,POP2_IND_10,1,169.6670384,20.6
LOC5,TG07,TG07A,POP2_IND_147,1,106.4202645,20.14
LOC5,TG07,TG07A,POP4_IND_127,1,103.7119643,18.78
LOC5,TG07,TG07A,POP4_IND_163,1,140.0350486,18.09
LOC5,TG07,TG07A,POP4_IND_207,1,102.9154055,17.01
LOC5,TG07,TG07A,POP4_IND_43,1,90.96702246,16.45
LOC5,TG07,TG07A,POP4_IND_84,1,134.7777601,15.73
LOC5,TG07,TG07A,POP5_IND_11,1,103.7119643,19.94
LOC5,TG07,TG07A,POP5_IND_130,1,106.2609527,17.59
LOC5,TG07,TG07A,POP5_IND_249,1,114.7044767,20.53
LOC5,TG07,TG07A,POP5_IND_311,1,127.130795,17.44
LOC5,TG07,TG07A,POP5_IND_71,1,128.5646009,18.16
LOC5,TG07,TG07B,CHECK1,1,121.8735065,18.69
LOC5,TG07,TG07B,CHECK2,1,174.7650151,19.31
LOC5,TG07,TG07B,POP1_IND_109,1,140.1943604,18.61
LOC5,TG07,TG07B,POP1_IND_34,1,158.5152143,19.69
LOC5,TG07,TG07B,POP2_IND_172,1,71.05305082,20.18
LOC5,TG07,TG07B,POP2_IND_20,1,119.9617652,20.96
LOC5,TG07,TG07B,POP4_IND_134,1,128.4052892,19.4
LOC5,TG07,TG07B,POP4_IND_165,1,151.1868727,15.66
LOC5,TG07,TG07B,POP4_IND_211,1,133.5032659,15.42
LOC5,TG07,TG07B,POP4_IND_54,1,108.8099411,16.46
LOC5,TG07,TG07B,POP4_IND_87,1,151.5054963,15.78
LOC5,TG07,TG07B,POP5_IND_133,1,152.6206787,18.67
LOC5,TG07,TG07B,POP5_IND_14,1,159.4710849,16.94
LOC5,TG07,TG07B,POP5_IND_251,1,104.1898996,19.02
LOC5,TG07,TG07B,POP5_IND_312,1,200.0955871,20.32
LOC5,TG07,TG07B,POP5_IND_72,1,153.098614,18.44
LOC5,TG07,TG07C,CHECK1,1,141.7874781,18.57
LOC5,TG07,TG07C,CHECK2,1,125.696989,20.01
LOC5,TG07,TG07C,POP1_IND_127,1,138.6012426,19.81
LOC5,TG07,TG07C,POP1_IND_52,1,138.4419309,19.76
LOC5,TG07,TG07C,POP2_IND_1,1,119.9617652,21.27
LOC5,TG07,TG07C,POP2_IND_186,1,115.5010355,24.27
LOC5,TG07,TG07C,POP2_IND_44,1,64.52126812,20.32
LOC5,TG07,TG07C,POP4_IND_138,1,100.5257289,18.75
LOC5,TG07,TG07C,POP4_IND_170,1,132.3880835,17.65
LOC5,TG07,TG07C,POP4_IND_212,1,93.51601083,18.02
LOC5,TG07,TG07C,POP4_IND_62,1,112.4741118,18.47
LOC5,TG07,TG07C,POP4_IND_94,1,115.0231002,19.66
LOC5,TG07,TG07C,POP5_IND_151,1,141.150231,20.12
LOC5,TG07,TG07C,POP5_IND_16,1,116.9348415,19.71
LOC5,TG07,TG07C,POP5_IND_254,1,194.8382986,21.28
LOC5,TG07,TG07C,POP5_IND_80,1,129.5204716,19
LOC5,TG07,TG07D,CHECK1,1,122.8293771,17.71
LOC5,TG07,TG07D,CHECK2,1,169.3484149,18.48
LOC5,TG07,TG07D,POP1_IND_128,1,137.9639955,19.85
LOC5,TG07,TG07D,POP1_IND_77,1,142.9026605,21.55
LOC5,TG07,TG07D,POP2_IND_191,1,141.9467899,20.44
LOC5,TG07,TG07D,POP2_IND_3,1,96.7022463,23.4
LOC5,TG07,TG07D,POP2_IND_78,1,147.5227019,20.09
LOC5,TG07,TG07D,POP4_IND_106,1,152.6206787,16.16
LOC5,TG07,TG07D,POP4_IND_149,1,146.4075195,20.22
LOC5,TG07,TG07D,POP4_IND_181,1,97.18018162,19.96
LOC5,TG07,TG07D,POP4_IND_214,1,113.1113589,18.15
LOC5,TG07,TG07D,POP4_IND_65,1,157.2407201,19.81
LOC5,TG07,TG07D,POP5_IND_165,1,188.7844512,18.29
LOC5,TG07,TG07D,POP5_IND_17,1,116.6162179,17.01
LOC5,TG07,TG07D,POP5_IND_269,1,90.64839892,18.97
LOC5,TG07,TG07D,POP5_IND_82,1,203.2818225,21
LOC5,TG07,TG07E,CHECK1,1,201.529393,17.78
LOC5,TG07,TG07E,CHECK2,1,190.8555042,18.56
LOC5,TG07,TG07E,CHECK2,2,198.9804047,19
LOC5,TG07,TG07E,POP1_IND_143,1,146.4075195,18.25
LOC5,TG07,TG07E,POP1_IND_80,1,158.5152143,18.87
LOC5,TG07,TG07E,POP2_IND_98,1,148.7971961,19.86
LOC5,TG07,TG07E,POP4_IND_108,1,126.1749243,16.47
LOC5,TG07,TG07E,POP4_IND_153,1,118.687271,19.92
LOC5,TG07,TG07E,POP4_IND_182,1,150.8682492,17.97
LOC5,TG07,TG07E,POP4_IND_217,1,99.41054644,17.96
LOC5,TG07,TG07E,POP4_IND_3,1,117.7314004,18.83
LOC5,TG07,TG07E,POP4_IND_68,1,187.3506452,16.8
LOC5,TG07,TG07E,POP5_IND_183,1,148.159949,20.22
LOC5,TG07,TG07E,POP5_IND_24,1,142.2654134,18.26
LOC5,TG07,TG07E,POP5_IND_270,1,204.3970049,20.8
LOC5,TG07,TG07E,POP5_IND_86,1,185.1202804,22.59
LOC5,TG08,TG08A,CHECK1,1,162.1793851,18.05
LOC5,TG08,TG08A,CHECK2,1,128.8832245,18.17
LOC5,TG08,TG08A,CHECK2,2,181.4561096,19.38
LOC5,TG08,TG08A,POP1_IND_96,1,162.3386968,20.17
LOC5,TG08,TG08A,POP2_IND_109,1,164.0911263,19.38
LOC5,TG08,TG08A,POP4_IND_12,1,148.4785726,19.25
LOC5,TG08,TG08A,POP4_IND_155,1,118.5279592,18.01
LOC5,TG08,TG08A,POP4_IND_186,1,99.09192289,18.24
LOC5,TG08,TG08A,POP4_IND_229,1,134.4591365,16.36
LOC5,TG08,TG08A,POP4_IND_69,1,118.0500239,18
LOC5,TG08,TG08A,POP5_IND_104,1,142.584037,19.75
LOC5,TG08,TG08A,POP5_IND_184,1,164.0911263,20.58
LOC5,TG08,TG08A,POP5_IND_273,1,183.6864744,17.99
LOC5,TG08,TG08A,POP5_IND_29,1,154.8510435,17.99
LOC5,TG08,TG08B,CHECK1,1,213.477776,18.71
LOC5,TG08,TG08B,CHECK2,1,204.3970049,19.17
LOC5,TG08,TG08B,CHECK2,2,219.3723116,18.78
LOC5,TG08,TG08B,POP1_IND_97,1,218.7350645,22.37
LOC5,TG08,TG08B,POP2_IND_115,1,154.53242,23.19
LOC5,TG08,TG08B,POP4_IND_113,1,154.53242,17.35
LOC5,TG08,TG08B,POP4_IND_156,1,195.7941692,19.24
LOC5,TG08,TG08B,POP4_IND_189,1,186.3947746,18.29
LOC5,TG08,TG08B,POP4_IND_19,1,213.3184642,18.37
LOC5,TG08,TG08B,POP4_IND_241,1,178.5884977,19.64
LOC5,TG08,TG08B,POP5_IND_105,1,166.7994265,22.52
LOC5,TG08,TG08B,POP5_IND_282,1,163.7725028,20.27
LOC5,TG08,TG08B,POP5_IND_54,1,196.1127927,21.21
LOC5,TG08,TG08B,POP5_IND_6,1,178.2698741,18.07
LOC5,TG08,TG08C,CHECK2,1,152.1427434,19.79
LOC5,TG08,TG08C,POP1_IND_102,1,141.3095428,19
LOC5,TG08,TG08C,POP2_IND_117,1,119.3245181,17.13
LOC5,TG08,TG08C,POP4_IND_115,1,135.0963836,21.35
LOC5,TG08,TG08C,POP4_IND_242,1,174.6057034,16.96
LOC5,TG08,TG08C,POP4_IND_30,1,87.14353991,19.13
LOC5,TG08,TG08C,POP4_IND_76,1,120.2803887,16.15
LOC5,TG08,TG08C,POP5_IND_109,1,94.94981679,17.03
LOC5,TG08,TG08C,POP5_IND_192,1,204.7156285,21.28
LOC5,TG08,TG08C,POP5_IND_284,1,138.7605544,18.53
LOC5,TG08,TG08C,POP5_IND_56,1,139.079178,17.93
LOC5,TG08,TG08C,POP5_IND_7,1,129.5204716,17.69
LOC5,TG08,TG08D,CHECK1,1,64.0433328,19.84
LOC5,TG08,TG08D,POP1_IND_103,1,,20.25
LOC5,TG08,TG08D,POP2_IND_138,1,,24.04
LOC5,TG08,TG08D,POP4_IND_118,1,136.211566,19.74
LOC5,TG08,TG08D,POP4_IND_158,1,85.55042218,19.22
LOC5,TG08,TG08D,POP4_IND_252,1,119.3245181,17.59
LOC5,TG08,TG08D,POP4_IND_33,1,70.41580373,19.17
LOC5,TG08,TG08D,POP4_IND_78,1,,20.74
LOC5,TG08,TG08D,POP5_IND_115,1,96.86155807,21.28
LOC5,TG08,TG08D,POP5_IND_193,1,140.8316075,19.01
LOC5,TG08,TG08D,POP5_IND_297,1,60.53847379,24.79
LOC5,TG08,TG08D,POP5_IND_8,1,61.97227975,24.56
LOC5,TG08,TG08E,CHECK1,1,179.7036801,18.64
LOC5,TG08,TG08E,CHECK2,1,204.3970049,19
LOC5,TG08,TG08E,CHECK2,2,230.364824,18.16
LOC5,TG08,TG08E,POP1_IND_104,1,212.6812171,21.34
LOC5,TG08,TG08E,POP1_IND_12,1,226.2227179,18.95
LOC5,TG08,TG08E,POP2_IND_141,1,195.6348574,20.67
LOC5,TG08,TG08E,POP4_IND_126,1,156.2848495,17.61
LOC5,TG08,TG08E,POP4_IND_161,1,214.2743349,19.58
LOC5,TG08,TG08E,POP4_IND_199,1,181.2967978,18.47
LOC5,TG08,TG08E,POP4_IND_39,1,151.3461845,18.25
LOC5,TG08,TG08E,POP5_IND_303,1,167.9146089,19.39
LOC5,TG09,TG09A,CHECK2,1,93.83463438,24
LOC5,TG09,TG09A,POP1_IND_141,1,,21.15
LOC5,TG09,TG09A,POP2_IND_107,1,,26.41
LOC5,TG09,TG09A,POP2_IND_166,1,87.14353991,21.86
LOC5,TG09,TG09A,POP2_IND_64,1,78.22208061,19.52
LOC5,TG09,TG09A,POP4_IND_174,1,94.3125697,21.16
LOC5,TG09,TG09A,POP4_IND_249,1,93.51601083,24.28
LOC5,TG09,TG09A,POP4_IND_35,1,91.60426956,23.42
LOC5,TG09,TG09A,POP4_IND_58,1,61.65365621,23.87
LOC5,TG09,TG09A,POP5_IND_3,1,85.23179863,22.94
LOC5,TG09,TG09B,CHECK1,1,65.79576231,20.78
LOC5,TG09,TG09B,CHECK2,1,102.4374701,22.04
LOC5,TG09,TG09B,POP1_IND_11,1,65.79576231,22.99
LOC5,TG09,TG09B,POP2_IND_125,1,,18.68
LOC5,TG09,TG09B,POP2_IND_168,1,88.57734587,22.2
LOC5,TG09,TG09B,POP2_IND_56,1,,26.5
LOC5,TG09,TG09B,POP2_IND_73,1,91.12633424,27.93
LOC5,TG09,TG09B,POP3_IND_2,1,89.53321651,25.23
LOC5,TG09,TG09B,POP3_IND_24,1,,26
LOC5,TG09,TG09B,POP4_IND_183,1,127.9273538,17.9
LOC5,TG09,TG09B,POP4_IND_63,1,,17.72
LOC5,TG09,TG09B,POP5_IND_172,1,95.74637566,31.92
LOC5,TG09,TG09B,POP5_IND_53,1,64.6805799,22.17
LOC5,TG09,TG09C,CHECK1,1,224.1516648,18.06
LOC5,TG09,TG09C,CHECK2,1,227.0192767,17.75
LOC5,TG09,TG09C,POP1_IND_16,1,168.0739207,20.97
LOC5,TG09,TG09C,POP2_IND_75,1,226.2227179,21
LOC5,TG09,TG09C,POP3_IND_23,1,174.9243269,20.08
LOC5,TG09,TG09C,POP3_IND_34,1,170.3042855,17.62
LOC5,TG09,TG09C,POP3_IND_8,1,178.9071212,17.03
LOC5,TG09,TG09C,POP4_IND_184,1,199.6176517,17.6
LOC5,TG09,TG09C,POP4_IND_42,1,135.8929425,17.01
LOC5,TG09,TG09C,POP5_IND_175,1,177.7919388,18.26
LOC5,TG09,TG09C,POP5_IND_263,1,195.3162339,17.08
LOC5,TG09,TG09C,POP5_IND_60,1,201.8480166,17.93
LOC5,TG09,TG09D,CHECK1,1,187.6692688,19.95
LOC5,TG09,TG09D,CHECK2,1,80.77106898,21.94
LOC5,TG09,TG09D,CHECK2,2,,20.27
LOC5,TG09,TG09D,POP1_IND_105,1,,21.66
LOC5,TG09,TG09D,POP1_IND_30,1,,19.55
LOC5,TG09,TG09D,POP2_IND_133,1,,18.59
LOC5,TG09,TG09D,POP2_IND_174,1,,20.75
LOC5,TG09,TG09D,POP2_IND_82,1,,17.14
LOC5,TG09,TG09D,POP3_IND_31,1,176.8360682,19.86
LOC5,TG09,TG09D,POP3_IND_9,1,,18.57
LOC5,TG09,TG09D,POP4_IND_191,1,83.32005735,21.9
LOC5,TG09,TG09D,POP4_IND_48,1,191.8113749,17.36
LOC5,TG09,TG09D,POP5_IND_189,1,223.0364824,20.27
LOC5,TG09,TG09D,POP5_IND_275,1,204.7156285,21.12
LOC5,TG09,TG09D,POP5_IND_62,1,,17.1
LOC5,TG09,TG09E,CHECK1,1,214.7522702,18.79
LOC5,TG09,TG09E,CHECK2,1,227.6565238,18.93
LOC5,TG09,TG09E,CHECK2,2,216.0267644,18.06
LOC5,TG09,TG09E,POP1_IND_108,1,192.6079337,20.79
LOC5,TG09,TG09E,POP1_IND_38,1,183.5271627,18.18
LOC5,TG09,TG09E,POP2_IND_135,1,179.2257448,23.81
LOC5,TG09,TG09E,POP2_IND_181,1,139.3978015,24.49
LOC5,TG09,TG09E,POP3_IND_12,1,175.561574,19.12
LOC5,TG09,TG09E,POP4_IND_201,1,122.8293771,23.1
LOC5,TG09,TG09E,POP4_IND_77,1,144.3364665,18.32
LOC5,TG09,TG09E,POP5_IND_191,1,203.4411343,18.12
LOC5,TG09,TG09E,POP5_IND_92,1,194.3603632,20.45
LOC5,TG10,TG10A,CHECK1,1,99.41054644,22.14
LOC5,TG10,TG10A,CHECK2,1,88.25872232,24.72
LOC5,TG10,TG10A,CHECK2,2,61.97227975,24.5
LOC5,TG10,TG10A,POP1_IND_61,1,144.4957782,19.9
LOC5,TG10,TG10A,POP2_IND_143,1,118.5279592,21.06
LOC5,TG10,TG10A,POP2_IND_23,1,123.7852477,19.78
LOC5,TG10,TG10A,POP2_IND_88,1,82.04556317,21.38
LOC5,TG10,TG10A,POP3_IND_38,1,148.4785726,18.12
LOC5,TG10,TG10A,POP3_IND_55,1,128.5646009,19.69
LOC5,TG10,TG10A,POP4_IND_206,1,78.22208061,18.87
LOC5,TG10,TG10A,POP4_IND_6,1,125.5376772,22.29
LOC5,TG10,TG10A,POP4_IND_85,1,109.4471882,17.96
LOC5,TG10,TG10A,POP5_IND_107,1,111.9961765,23.74
LOC5,TG10,TG10B,CHECK1,1,139.3978015,19.72
LOC5,TG10,TG10B,CHECK2,1,93.99394615,23.3
LOC5,TG10,TG10B,CHECK2,2,105.4643938,22.62
LOC5,TG10,TG10B,POP1_IND_119,1,138.4419309,23.19
LOC5,TG10,TG10B,POP2_IND_155,1,78.22208061,24.07
LOC5,TG10,TG10B,POP2_IND_42,1,121.5548829,18.2
LOC5,TG10,TG10B,POP2_IND_94,1,65.79576231,22.85
LOC5,TG10,TG10B,POP3_IND_17,1,131.9101482,19.61
LOC5,TG10,TG10B,POP3_IND_79,1,,17.42
LOC5,TG10,TG10B,POP4_IND_102,1,109.7658117,20.37
LOC5,TG10,TG10B,POP4_IND_210,1,80.29313366,20.31
LOC5,TG10,TG10B,POP5_IND_197,1,133.1846424,24.1
LOC5,TG10,TG10C,CHECK2,1,,21.67
LOC5,TG10,TG10C,CHECK2,2,74.87653338,22
LOC5,TG10,TG10C,POP1_IND_138,1,,26.62
LOC5,TG10,TG10C,POP1_IND_75,1,73.12410387,24.34
LOC5,TG10,TG10C,POP2_IND_105,1,102.1188466,27.8
LOC5,TG10,TG10C,POP2_IND_54,1,73.60203919,23.39
LOC5,TG10,TG10C,POP3_IND_18,1,76.46965111,25.46
LOC5,TG10,TG10C,POP3_IND_71,1,,25.13
LOC5,TG10,TG10C,POP4_IND_111,1,91.60426956,21.94
LOC5,TG10,TG10C,POP4_IND_247,1,81.40831608,24.45
LOC5,TG10,TG10C,POP4_IND_49,1,,25.26
LOC5,TG10,TG10C,POP5_IND_167,1,76.94758643,25.2
LOC5,TG10,TG10D,CHECK1,1,142.7433487,20.25
LOC5,TG10,TG10D,CHECK2,1,67.70750359,23.89
LOC5,TG10,TG10D,POP1_IND_32,1,87.94009877,24.42
LOC5,TG10,TG10D,POP2_IND_104,1,97.49880516,24.94
LOC5,TG10,TG10D,POP2_IND_149,1,107.6947586,21.37
LOC5,TG10,TG10D,POP2_IND_208,1,124.5818066,23.55
LOC5,TG10,TG10D,POP2_IND_37,1,115.5010355,25.27
LOC5,TG10,TG10D,POP2_IND_4,1,129.0425362,22.56
LOC5,TG10,TG10D,POP2_IND_63,1,101.800223,25.66
LOC5,TG10,TG10D,POP4_IND_177,1,112.9520472,21.59
LOC5,TG10,TG10D,POP5_IND_221,1,109.9251235,22.23
LOC5,TG10,TG10D,POP5_IND_95,1,,20.26
LOC5,TG10,TG10E,CHECK1,1,81.56762785,22.58
LOC5,TG10,TG10E,CHECK2,1,79.01863948,24.89
LOC5,TG10,TG10E,CHECK2,2,65.79576231,19.16
LOC5,TG10,TG10E,POP1_IND_33,1,110.8809941,21.88
LOC5,TG10,TG10E,POP1_IND_84,1,61.65365621,20.21
LOC5,TG10,TG10E,POP2_IND_106,1,89.69252828,24.45
LOC5,TG10,TG10E,POP2_IND_154,1,115.8196591,26.22
LOC5,TG10,TG10E,POP2_IND_38,1,91.9228931,24.92
LOC5,TG10,TG10E,POP2_IND_68,1,106.2609527,21.53
LOC5,TG10,TG10E,POP3_IND_13,1,,23
LOC5,TG10,TG10E,POP4_IND_178,1,67.22956827,26.58
LOC5,TG10,TG10E,POP4_IND_51,1,,22.28
LOC5,TG10,TG10E,POP5_IND_98,1,61.81296798,23.93
LOC5,TG11,TG11A,CHECK1,1,151.8241198,18.5
LOC5,TG11,TG11A,CHECK2,1,198.024534,18.29
LOC5,TG11,TG11A,CHECK2,2,186.076151,17.87
LOC5,TG11,TG11A,POP1_IND_36,1,173.8091445,19.78
LOC5,TG11,TG11A,POP1_IND_86,1,127.6087303,21.51
LOC5,TG11,TG11A,POP2_IND_108,1,153.2579258,22.21
LOC5,TG11,TG11A,POP2_IND_157,1,192.9265573,21.94
LOC5,TG11,TG11A,POP2_IND_39,1,155.6476024,21.32
LOC5,TG11,TG11A,POP2_IND_6,1,146.7261431,23.56
LOC5,TG11,TG11A,POP2_IND_69,1,166.7994265,24.49
LOC5,TG11,TG11A,POP3_IND_33,1,191.6520631,21.26
LOC5,TG11,TG11A,POP4_IND_185,1,164.8876852,20.73
LOC5,TG11,TG11A,POP5_IND_101,1,123.625936,18.15
LOC5,TG11,TG11A,POP5_IND_250,1,162.0200733,18.62
LOC5,TG11,TG11A,POP5_IND_37,1,144.8144018,18.63
LOC5,TG11,TG11B,CHECK1,1,217.9385057,19.05
LOC5,TG11,TG11B,CHECK2,1,194.0417397,19.06
